Concept,UW-58 Colors,True Rating,Top50_Ball,Top50_Sector,Top50_Sector+Category,Photo50_Ball,Photo50_Sector,Photo50_Sector+Category,Cartoon50_Ball,Cartoon50_Sector,Cartoon50_Sector+Category,Lin et al
honeydew,57,0.324814815,0.348645328,0.390655385,0.405969295,0.343501692,0.383811715,0.409232108,0.335827154,0.325669522,0.358834183,0.044925963
honeydew,58,0.31587963,0.241631573,0.305916423,0.287237137,0.224460188,0.294516035,0.278698898,0.294940861,0.281168091,0.255435887,0.058588533
cantaloupe,1,0.092037037,0.172419618,0.171525246,0.156950281,0.172897538,0.170345518,0.156573289,0.194227522,0.179711252,0.171279574,0.000484305
cantaloupe,2,0.094490741,0.171300842,0.159398266,0.150070787,0.17136389,0.161232152,0.151186877,0.194955397,0.15660827,0.157956192,0.002203561
cantaloupe,3,0.101944444,0.173922318,0.187965041,0.167442691,0.173376866,0.190218507,0.16941564,0.19822105,0.169562675,0.1655752,0.002759552
cantaloupe,4,0.070555556,0.161336897,0.188199584,0.166928888,0.146850174,0.190522063,0.169145904,0.140041612,0.170564155,0.165524772,0.000293325
cantaloupe,5,0.094537037,0.169778877,0.152876418,0.14494891,0.171244073,0.153855734,0.145329253,0.178703888,0.160208191,0.14923832,0.000752427
cantaloupe,6,0.133472222,0.172084974,0.169707883,0.155145433,0.172896979,0.168569391,0.154607332,0.185067718,0.174459142,0.158182828,0.000703341
cantaloupe,7,0.151666667,0.17129085,0.168349719,0.154026755,0.171615128,0.167217725,0.153535613,0.189929616,0.176044162,0.15846448,0.000180331
cantaloupe,8,0.102592593,0.170315245,0.152005105,0.144302215,0.172873665,0.151802371,0.143903134,0.171035765,0.152629825,0.144089396,0.000832363
cantaloupe,9,0.129074074,0.17030266,0.171330427,0.156051994,0.172880613,0.170917902,0.155951442,0.171339922,0.172868074,0.157044065,0.00072906
cantaloupe,10,0.094305556,0.170150069,0.150700238,0.156503543,0.172731259,0.150928015,0.152290283,0.170949567,0.15506786,0.14889803,0.001274524
cantaloupe,11,0.086666667,0.17082153,0.167770134,0.155184332,0.173082761,0.168209648,0.155514374,0.171020587,0.169200922,0.165049389,0.001604238
cantaloupe,12,0.078009259,0.170389286,0.152735816,0.145999309,0.172772769,0.152408462,0.145541362,0.171126235,0.152531752,0.154795212,0.002252062
cantaloupe,13,0.096851852,0.170287988,0.172015731,0.157712014,0.172693656,0.171484983,0.157557558,0.171118751,0.172635427,0.167658434,0.001201152
cantaloupe,14,0.081203704,0.170115919,0.148637318,0.142323965,0.172735545,0.149040484,0.142209011,0.17109635,0.148169259,0.141151388,0.000925078
cantaloupe,15,0.097175926,0.170157028,0.160961233,0.14967675,0.17272787,0.162744979,0.150728901,0.171114246,0.18014133,0.160834724,0.000888481
cantaloupe,16,0.107685185,0.170123041,0.141789216,0.150981121,0.172718185,0.141906437,0.146543845,0.171012446,0.145303351,0.142605689,0.000397704
cantaloupe,17,0.081018519,0.170095032,0.150715055,0.144661397,0.172723858,0.150920805,0.144481419,0.171109764,0.154614434,0.15618208,0.001871575
cantaloupe,18,0.0725,0.170009858,0.141340886,0.138810468,0.172718416,0.141451257,0.138417565,0.171078124,0.144766521,0.149827588,0.002214555
cantaloupe,19,0.092962963,0.170009053,0.141652596,0.139011048,0.172717059,0.141787425,0.138634113,0.171099098,0.145239806,0.150150819,0.001355291
cantaloupe,20,0.092453704,0.170005811,0.140996277,0.138639339,0.172717872,0.141093202,0.13822128,0.17104629,0.144622523,0.149728148,0.000903247
cantaloupe,21,0.123564815,0.198953962,0.183118968,0.179726651,0.202473971,0.185757096,0.180761483,0.226803418,0.161473421,0.231275743,0.000750878
cantaloupe,22,0.112824074,0.215776917,0.181946036,0.163324549,0.199302902,0.184529636,0.165483919,0.188161596,0.163087837,0.161707075,0.000630693
cantaloupe,23,0.072314815,0.172782368,0.142138334,0.140371111,0.173639069,0.142222395,0.140334497,0.191820272,0.153794853,0.154440035,0.002555506
cantaloupe,24,0.078888889,0.190517315,0.143148301,0.144752247,0.193405411,0.143452303,0.144601949,0.215413532,0.157061486,0.16294448,0.003602436
cantaloupe,25,0.12462963,0.275265208,0.145981174,0.146492834,0.271853563,0.146396782,0.146500774,0.258555699,0.16537513,0.168126446,0.006977069
cantaloupe,26,0.152453704,0.286741697,0.159222188,0.151306093,0.265597869,0.155716614,0.150119585,0.214721348,0.204435721,0.186178024,0.007012998
cantaloupe,27,0.099537037,0.226116471,0.158452833,0.163074354,0.20447766,0.154730243,0.155811533,0.181845625,0.201489417,0.214114874,1.15E-05
cantaloupe,28,0.139305556,0.181543485,0.157431604,0.192292278,0.18373613,0.159814554,0.201972778,0.201199788,0.15984385,0.161427678,0.000369782
cantaloupe,29,0.225324074,0.243264301,0.185391685,0.177872107,0.242642946,0.188319643,0.176102539,0.214815395,0.166296899,0.156425519,0.000310373
cantaloupe,30,0.216388889,0.272446493,0.18352483,0.176588464,0.253391178,0.18627463,0.174725364,0.170701031,0.166493652,0.156360862,0.001362241
cantaloupe,31,0.186342593,0.170950106,0.168533618,0.167807541,0.172973426,0.169574191,0.16437785,0.180171103,0.173032563,0.160784714,0.002263453
cantaloupe,32,0.125462963,0.170374946,0.156718203,0.16023983,0.172909558,0.157391724,0.156418774,0.174477791,0.173466063,0.160697428,0.002044917
cantaloupe,33,0.209398148,0.183350287,0.162147807,0.16791187,0.187065586,0.165240762,0.16880744,0.213863259,0.18942332,0.24968082,0.012215208
cantaloupe,34,0.267916667,0.270025717,0.199106387,0.192553306,0.267921351,0.194735061,0.188523812,0.278752763,0.281603029,0.309600992,0.034567219
cantaloupe,35,0.316481481,0.311816557,0.207997248,0.195835113,0.297750859,0.198089112,0.189188522,0.355017067,0.331740406,0.334532259,0.025216904
cantaloupe,36,0.205416667,0.171911683,0.174281512,0.175132518,0.1736474,0.173051519,0.173229475,0.206154809,0.214768735,0.266403255,0.016760154
cantaloupe,37,0.209212963,0.219588702,0.234131207,0.24161573,0.224726074,0.243828745,0.256821556,0.231679124,0.207689497,0.191426697,0.039513653
cantaloupe,38,0.369351852,0.368837113,0.444414885,0.369979624,0.362286929,0.439318847,0.380671307,0.340934442,0.372049751,0.295622868,0.028873003
cantaloupe,39,0.424861111,0.384746704,0.453876449,0.376854277,0.366816926,0.441026778,0.382693207,0.347395162,0.426033356,0.405896103,0.035333253
cantaloupe,40,0.285972222,0.21268895,0.236854487,0.242842126,0.217934931,0.244146878,0.257240019,0.206428882,0.190831691,0.180456915,0.043750998
cantaloupe,41,0.557037037,0.383984428,0.412241339,0.357804419,0.385904774,0.418742528,0.372554175,0.282650174,0.305393724,0.255159709,0.034144083
cantaloupe,42,0.569212963,0.437422579,0.406733373,0.471978081,0.428448744,0.411795684,0.479146281,0.366062337,0.305148377,0.327609334,0.006064896
cantaloupe,43,0.314768519,0.219891201,0.258036106,0.224095891,0.225179258,0.268769775,0.228742441,0.193386779,0.20338157,0.179975452,0.005343322
cantaloupe,44,0.132037037,0.173685184,0.174719132,0.164895865,0.176550658,0.179041614,0.166831469,0.178896022,0.167200075,0.156196533,0.004513418
cantaloupe,45,0.292175926,0.215426544,0.276960549,0.248122635,0.21650229,0.288000337,0.253897853,0.277215113,0.365992344,0.364186716,0.048350249
cantaloupe,46,0.279027778,0.262426026,0.275137572,0.246704163,0.265384784,0.285687201,0.252415827,0.378260958,0.380789412,0.372656362,0.044970467
cantaloupe,47,0.252314815,0.173158203,0.177648189,0.178536267,0.175390112,0.176082378,0.175899455,0.207927617,0.265256513,0.298459513,0.039565544
cantaloupe,48,0.268935185,0.174826158,0.176484389,0.1778795,0.175728776,0.174979838,0.175241541,0.228483688,0.272650729,0.303161559,0.038258889
cantaloupe,49,0.389722222,0.406745749,0.484619024,0.400487939,0.41600275,0.484774609,0.413065765,0.405642278,0.437178644,0.4198513,0.029586481
cantaloupe,50,0.540648148,0.446536155,0.481360001,0.398154969,0.443351535,0.479533301,0.409822443,0.474581268,0.452382399,0.428766994,0.054866153
cantaloupe,51,0.692824074,0.399731072,0.473318724,0.502868073,0.41109551,0.480389203,0.515643492,0.348277023,0.364115547,0.362772169,0.040441407
cantaloupe,52,0.780324074,0.441845888,0.466919782,0.499069707,0.447549303,0.473658361,0.511631282,0.39533354,0.37045742,0.366872336,0.069156571
cantaloupe,53,0.486574074,0.271643028,0.338440375,0.424436944,0.278095398,0.347834142,0.434581467,0.233504034,0.29295773,0.319495526,0.082458612
cantaloupe,54,0.215694444,0.185809256,0.238459327,0.207762663,0.189739848,0.244354504,0.210139008,0.181308604,0.196498624,0.17516254,0.004772188
cantaloupe,55,0.24412037,0.188047845,0.223188443,0.212541438,0.191739902,0.227721741,0.212691063,0.286471239,0.331028975,0.340121057,0.036950565
cantaloupe,56,0.266759259,0.171610623,0.153734261,0.163240578,0.173953127,0.15301861,0.161078522,0.207409986,0.212155796,0.263638702,0.038641557
cantaloupe,57,0.449444444,0.297800112,0.337900839,0.309931282,0.300365609,0.341015069,0.32156938,0.384174051,0.386784213,0.386729363,0.036685424
cantaloupe,58,0.725740741,0.317880169,0.331883534,0.416225778,0.326963401,0.335311744,0.423511664,0.333371873,0.337867537,0.346209315,0.09728176
grapefruit,1,0.091759259,0.170283477,0.159722752,0.14793446,0.167804295,0.162526648,0.153880518,0.178589513,0.161048689,0.155090681,0.00245261
grapefruit,2,0.083564815,0.172375611,0.145536405,0.139660238,0.174867871,0.151820769,0.148195562,0.18763261,0.15318214,0.15007322,0.002056688
grapefruit,3,0.127222222,0.175845713,0.156186375,0.145743225,0.176841895,0.165335879,0.155943264,0.189851785,0.162174167,0.155089143,0.001590416
grapefruit,4,0.115555556,0.161574328,0.15828085,0.146767452,0.180646203,0.162849354,0.154666743,0.158339419,0.163879303,0.155392091,0.001191461
grapefruit,5,0.186111111,0.170732879,0.150804354,0.142394689,0.17635401,0.158040041,0.147959599,0.178775306,0.153215855,0.144216672,0.000614807
grapefruit,6,0.230462963,0.180706206,0.165538807,0.151458058,0.188659915,0.170746049,0.155971826,0.190576241,0.163988788,0.150483229,0.000470798
grapefruit,7,0.253333333,0.185818244,0.165064108,0.151245315,0.185057634,0.16728184,0.154078011,0.193855576,0.163098008,0.149360725,0.000209549
grapefruit,8,0.230046296,0.169229691,0.17047231,0.154694484,0.174411238,0.179008636,0.161194846,0.175289563,0.16459261,0.150724819,0.000702973
grapefruit,9,0.36537037,0.176204532,0.185459697,0.164612701,0.180255289,0.188935654,0.167462608,0.17849881,0.177918146,0.159468886,0.000607721
grapefruit,10,0.297268519,0.167848656,0.181404677,0.190620828,0.170228806,0.173364074,0.184190669,0.176985945,0.196782355,0.196405399,0.015412756
grapefruit,11,0.098888889,0.167793765,0.170719412,0.15505857,0.169447732,0.170579149,0.15950405,0.170890548,0.162848268,0.156515563,0.002261559
grapefruit,12,0.089166667,0.167402015,0.166511913,0.152270318,0.169518959,0.170876196,0.159471909,0.169575218,0.160949624,0.154734566,0.002590395
grapefruit,13,0.13625,0.167884736,0.178219213,0.159574629,0.170053713,0.179330723,0.164719898,0.169710448,0.173319083,0.16282745,0.00073147
grapefruit,14,0.161527778,0.167748958,0.16228436,0.149127371,0.169851571,0.161506853,0.149807351,0.169045086,0.160810217,0.148215963,0.000627281
grapefruit,15,0.25912037,0.167765173,0.170496162,0.154219372,0.16991762,0.165041388,0.152056306,0.169117434,0.174554997,0.156954941,0.000565607
grapefruit,16,0.223888889,0.167749525,0.141679015,0.163731612,0.169851571,0.141014412,0.162426113,0.169089626,0.151327601,0.166282162,0.001758096
grapefruit,17,0.107314815,0.167762859,0.168296596,0.15349729,0.169851571,0.160220614,0.15304522,0.169176954,0.18158596,0.168833462,0.002560639
grapefruit,18,0.108009259,0.167748898,0.141391461,0.137310871,0.169851571,0.140879747,0.141105014,0.169013906,0.144373585,0.144072342,0.002699795
grapefruit,19,0.155231481,0.167748898,0.14159408,0.13744455,0.169851571,0.140887014,0.141111607,0.169013906,0.1447936,0.144262299,0.000705853
grapefruit,20,0.2025,0.167748898,0.138649147,0.135578224,0.169851571,0.138278973,0.139491458,0.169013906,0.142059893,0.142482045,0.000588942
grapefruit,21,0.095046296,0.177454888,0.152275015,0.149326167,0.181239872,0.1563167,0.157719726,0.195137712,0.153771088,0.160689276,0.000534076
grapefruit,22,0.103703704,0.16757656,0.151227842,0.142840943,0.18918372,0.152810493,0.148610928,0.172503142,0.156161238,0.151418333,0.001382476
grapefruit,23,0.053888889,0.170306687,0.146712663,0.142613782,0.177437632,0.154601,0.150018758,0.184398267,0.153239834,0.149455928,0.002539208
grapefruit,24,0.078657407,0.180403433,0.157525988,0.152949984,0.195255852,0.171743105,0.167270961,0.198529854,0.158826925,0.156803836,0.002450425
grapefruit,25,0.077222222,0.204801401,0.174124213,0.163638019,0.221078174,0.185070431,0.175957438,0.215312446,0.173628761,0.165325656,0.003531131
grapefruit,26,0.107685185,0.203372505,0.179375796,0.164410714,0.2188045,0.182356878,0.174208107,0.205428737,0.232911338,0.196769545,0.003487966
grapefruit,27,0.105648148,0.179591341,0.169947958,0.166242095,0.192184802,0.166646057,0.163242854,0.180141417,0.228369214,0.252426703,5.94E-06
grapefruit,28,0.269074074,0.192256802,0.221050089,0.204226807,0.224317537,0.253437169,0.241952083,0.20128491,0.188060275,0.17634471,0.001420253
grapefruit,29,0.514490741,0.265243498,0.2583045,0.243632356,0.278997311,0.280716127,0.255132518,0.255215853,0.21112962,0.204925063,0.000720426
grapefruit,30,0.457962963,0.247183402,0.249776648,0.238733241,0.254708228,0.251585456,0.236985967,0.225436234,0.210814527,0.203468145,0.014112283
grapefruit,31,0.568009259,0.290371633,0.305557027,0.27897136,0.29968188,0.32131619,0.284554192,0.251633994,0.260084426,0.239404604,0.025888158
grapefruit,32,0.340972222,0.21716794,0.292739238,0.271024798,0.226390038,0.293510484,0.266288883,0.218637255,0.269599447,0.244888959,0.023996261
grapefruit,33,0.138055556,0.173662155,0.158299534,0.154003119,0.180496884,0.1682432,0.165616014,0.185736435,0.163578493,0.16819528,0.007090518
grapefruit,34,0.138611111,0.182815161,0.174867372,0.164470063,0.192202223,0.184852388,0.176160281,0.196754691,0.18819834,0.183858667,0.01991922
grapefruit,35,0.150925926,0.203388057,0.180434158,0.166245949,0.200478387,0.18371081,0.175231541,0.225193683,0.251640377,0.219057511,0.013946816
grapefruit,36,0.133935185,0.1702768,0.180543988,0.167876295,0.172499589,0.174844299,0.170087305,0.186041283,0.189784268,0.184788744,0.011891785
grapefruit,37,0.148333333,0.184657813,0.169372055,0.168429053,0.204254995,0.192371225,0.202135349,0.20232055,0.173344252,0.167564376,0.026258803
grapefruit,38,0.192638889,0.241900858,0.234565007,0.208892331,0.256683232,0.248616868,0.237284273,0.242242042,0.224732762,0.200389894,0.016771442
grapefruit,39,0.256990741,0.24492494,0.24962154,0.232521287,0.249397314,0.247653326,0.219698106,0.243138931,0.296929161,0.272267906,0.009582834
grapefruit,40,0.181018519,0.227114975,0.317126976,0.255060087,0.273042611,0.357026719,0.301303516,0.206715167,0.243776023,0.211513494,0.030385202
grapefruit,41,0.559537037,0.37609155,0.424354787,0.323163346,0.385175383,0.430897266,0.347918519,0.332371339,0.332955983,0.2695998,0.021956933
grapefruit,42,0.582314815,0.363909438,0.415985975,0.436922437,0.329863773,0.391536928,0.393023756,0.328511522,0.332932928,0.361823032,0.024336267
grapefruit,43,0.634953704,0.37664552,0.421364809,0.400885252,0.378109135,0.421999471,0.42227636,0.335905287,0.341019367,0.329726466,0.070661296
grapefruit,44,0.450416667,0.314964877,0.358257775,0.362157237,0.312099299,0.347641711,0.376949018,0.279588569,0.308887419,0.31036596,0.059433601
grapefruit,45,0.124907407,0.178539409,0.218643775,0.194310204,0.185644903,0.212710456,0.194529744,0.19398632,0.235126168,0.213911134,0.026174333
grapefruit,46,0.177407407,0.204187335,0.22232059,0.196732939,0.19190148,0.20405554,0.189689787,0.23119445,0.24627305,0.220209914,0.021644688
grapefruit,47,0.131759259,0.171953156,0.184855042,0.171682668,0.1737797,0.178116252,0.172090644,0.186313717,0.197090241,0.188884539,0.026500506
grapefruit,48,0.134166667,0.171897254,0.185091455,0.172138633,0.17413742,0.176237299,0.170992134,0.18918346,0.201010318,0.191630778,0.024050413
grapefruit,49,0.248518519,0.232905072,0.289687789,0.262539194,0.22848618,0.273335223,0.2375896,0.250258768,0.305512697,0.28586784,0.009151139
grapefruit,50,0.365694444,0.270922576,0.296184123,0.265748381,0.238179804,0.264917043,0.232033707,0.317387125,0.320551491,0.293917378,0.01476471
grapefruit,51,0.489861111,0.367120197,0.433758456,0.457009232,0.348474985,0.418722684,0.416396461,0.343054963,0.397669443,0.4061362,0.027914383
grapefruit,52,0.578611111,0.360020996,0.428111562,0.454449263,0.303677594,0.388698486,0.39740724,0.363811465,0.402570019,0.408638515,0.062959917
grapefruit,53,0.414675926,0.377708876,0.429246858,0.445753879,0.362624493,0.410400872,0.402831158,0.341929047,0.372224106,0.390469075,0.105115392
grapefruit,54,0.325277778,0.304968664,0.340683448,0.350378713,0.296732273,0.327581143,0.363019184,0.280902114,0.304021517,0.307044083,0.072346482
grapefruit,55,0.204398148,0.194174915,0.213768854,0.19045532,0.180078475,0.191231206,0.181558991,0.216447996,0.261636736,0.231323571,0.018583294
grapefruit,56,0.125277778,0.176205861,0.163552809,0.158653098,0.170848306,0.150179152,0.154994352,0.18312274,0.188329516,0.184002698,0.024619957
grapefruit,57,0.323194444,0.226091935,0.262499193,0.244805669,0.198938394,0.229596455,0.209165008,0.271688819,0.302823265,0.283484641,0.03441454
grapefruit,58,0.454166667,0.247340423,0.335789421,0.401453946,0.216818436,0.291614843,0.337356235,0.299369288,0.337522625,0.368677835,0.099057508
strawberry,1,0.100787037,0.166296641,0.155408366,0.146817313,0.166246343,0.151977737,0.143230683,0.180633453,0.154248715,0.148424004,0.000782684
strawberry,2,0.082268519,0.180223896,0.156844147,0.14810557,0.177847024,0.152938236,0.144334393,0.186163312,0.152264075,0.148048334,0.001386045
strawberry,3,0.094907407,0.176561703,0.159968332,0.14974734,0.171530808,0.154939535,0.145472843,0.183503358,0.154313112,0.148797663,0.000571571
strawberry,4,0.1025,0.161246229,0.154054543,0.145825732,0.150285287,0.149331577,0.141568837,0.150766045,0.152060742,0.146830896,0.000543348
strawberry,5,0.100833333,0.184070532,0.159208083,0.148404126,0.181029663,0.158068379,0.147621947,0.180093953,0.153440778,0.145966766,0.000665576
strawberry,6,0.218101852,0.1807485,0.163790595,0.151245098,0.175276856,0.161745005,0.14988199,0.183843277,0.155463939,0.14684557,0.000500526
strawberry,7,0.269814815,0.18211842,0.155648765,0.145916434,0.176607337,0.153324553,0.144229004,0.193963692,0.153441508,0.145019766,0.000219727
strawberry,8,0.318703704,0.168863129,0.166908735,0.153634659,0.171192955,0.16822911,0.154267767,0.17205901,0.165660364,0.153413022,0.000780593
strawberry,9,0.355138889,0.172913221,0.172033038,0.157129709,0.174833939,0.171943203,0.156801965,0.180340952,0.175008075,0.159563875,0.00074871
strawberry,10,0.417222222,0.167860639,0.179680527,0.188327156,0.169933957,0.184464572,0.185028024,0.181048002,0.188426273,0.193050476,0.015721758
strawberry,11,0.069583333,0.167382105,0.164963274,0.152878243,0.169210641,0.163037795,0.150599027,0.171348787,0.156031295,0.149587461,0.000807428
strawberry,12,0.062962963,0.166866215,0.162097819,0.150789488,0.169168614,0.163697264,0.150822357,0.170902746,0.154240932,0.148257936,0.000975584
strawberry,13,0.10587963,0.166871035,0.164970831,0.152691377,0.169181154,0.166188679,0.152480966,0.171003752,0.158716093,0.151235361,0.000330003
strawberry,14,0.133611111,0.166865649,0.169787526,0.15443936,0.169172792,0.17087508,0.155269842,0.169960066,0.172555121,0.157009613,0.000724504
strawberry,15,0.260740741,0.166869879,0.170628243,0.15499671,0.169176506,0.171969405,0.156001237,0.169656986,0.177133678,0.160274247,0.000657263
strawberry,16,0.327638889,0.166864184,0.150583104,0.166816519,0.169178311,0.14897532,0.159748696,0.169479563,0.197565905,0.198142859,0.00192622
strawberry,17,0.074074074,0.166863605,0.163656081,0.152046452,0.169177932,0.166462897,0.152670874,0.169437993,0.166620539,0.156545914,0.000909898
strawberry,18,0.065092593,0.166863605,0.150217291,0.143377639,0.169177932,0.14864939,0.141129345,0.169410024,0.191587611,0.172359292,0.000928553
strawberry,19,0.104398148,0.166863605,0.150220327,0.143379874,0.169177932,0.148651986,0.141131323,0.169380073,0.191906911,0.172641033,0.000451668
strawberry,20,0.218518519,0.166863605,0.137978097,0.135500499,0.169177932,0.1378261,0.13396022,0.169380073,0.147179338,0.143481982,0.00071744
strawberry,21,0.09375,0.1979474,0.156978556,0.181242322,0.190462454,0.153947745,0.184986609,0.186714692,0.151438196,0.169812449,0.000428935
strawberry,22,0.12037037,0.172361579,0.151332731,0.144098424,0.161748753,0.148757108,0.141185908,0.146990394,0.151572452,0.146631893,0.000424337
strawberry,23,0.110138889,0.1924646,0.170063837,0.165708708,0.192129281,0.166426546,0.163777775,0.186444211,0.157626012,0.15468832,0.002486564
strawberry,24,0.08287037,0.220131434,0.180631346,0.166853318,0.211091188,0.174312809,0.161966972,0.195742182,0.163074677,0.158014868,0.001497276
strawberry,25,0.075601852,0.23203652,0.180460747,0.167446251,0.213830587,0.171755645,0.160832577,0.201756301,0.176365188,0.165923563,0.002507084
strawberry,26,0.094259259,0.19201034,0.175976015,0.159856717,0.17301431,0.168225045,0.155281624,0.169628957,0.226678399,0.194285652,0.002501943
strawberry,27,0.093472222,0.167574007,0.166281658,0.159364653,0.156868957,0.161034625,0.157341917,0.158666215,0.221719483,0.23308131,3.48E-06
strawberry,28,0.450231481,0.24713607,0.268026707,0.254243416,0.243094979,0.267555346,0.249333958,0.203259327,0.191431493,0.176678911,0.001800957
strawberry,29,0.470694444,0.269314851,0.276700898,0.254042216,0.249774746,0.272911792,0.245920636,0.231193294,0.214693454,0.210786505,0.00091727
strawberry,30,0.399444444,0.203546614,0.22748062,0.218940508,0.183892521,0.218694089,0.207610286,0.181049324,0.206402259,0.20376465,0.012404995
strawberry,31,0.587824074,0.293683094,0.366674369,0.324585392,0.292960711,0.379499719,0.325550698,0.252278759,0.351013737,0.304612867,0.023630757
strawberry,32,0.579953704,0.237255435,0.344430684,0.30925642,0.239957365,0.36328613,0.313814041,0.237934223,0.385886347,0.329878329,0.023224759
strawberry,33,0.356203704,0.20245668,0.1988519,0.209865635,0.200154605,0.199513147,0.216270702,0.183440978,0.17329597,0.184858692,0.015878797
strawberry,34,0.291157407,0.224987404,0.215315069,0.220440139,0.216114726,0.218846235,0.228725487,0.203490536,0.194690904,0.199590896,0.035268837
strawberry,35,0.188611111,0.216143031,0.206433334,0.21175091,0.210032691,0.208003358,0.219146666,0.206876887,0.240218323,0.225902435,0.020647352
strawberry,36,0.156944444,0.180990718,0.183556487,0.20165283,0.18260458,0.185693315,0.207655477,0.189606577,0.187325396,0.195270505,0.018142842
strawberry,37,0.115787037,0.24437012,0.208416997,0.214539807,0.23419258,0.199533059,0.203207963,0.199825468,0.162495765,0.15684948,0.016729042
strawberry,38,0.114907407,0.264880997,0.232725679,0.230122542,0.244024797,0.222594821,0.21855444,0.209721608,0.183962378,0.171146475,0.009727657
strawberry,39,0.138564815,0.218863154,0.224849052,0.194692123,0.19760584,0.215748222,0.190473786,0.183238328,0.228115946,0.196157249,0.00181005
strawberry,40,0.151759259,0.296380205,0.360440549,0.307964844,0.299442305,0.360387351,0.306275007,0.212703662,0.237497435,0.206518554,0.019695156
strawberry,41,0.218101852,0.357303319,0.383615894,0.322837364,0.346459685,0.377892129,0.317769096,0.269845528,0.269003064,0.2267125,0.01308145
strawberry,42,0.245462963,0.259490664,0.315137558,0.269023836,0.243857784,0.302134958,0.261079562,0.240144495,0.255622867,0.233246458,0.009715454
strawberry,43,0.472824074,0.400872342,0.426742243,0.481931602,0.407728322,0.428957966,0.501980704,0.408019995,0.410551485,0.489155915,0.143676205
strawberry,44,0.750833333,0.362694105,0.377767105,0.450214484,0.370873738,0.388361323,0.474978926,0.425469386,0.399208338,0.4820748,0.135350514
strawberry,45,0.292222222,0.210802894,0.229214315,0.22878424,0.209321197,0.233032595,0.237840476,0.207284438,0.204143124,0.206423874,0.045633281
strawberry,46,0.194861111,0.201216111,0.209268112,0.216088427,0.200243702,0.209925937,0.222613745,0.209949819,0.200658157,0.204044378,0.033343338
strawberry,47,0.325509259,0.188941959,0.213864208,0.219176871,0.188656608,0.217474588,0.227414691,0.20150282,0.21044184,0.209920633,0.046171192
strawberry,48,0.255277778,0.182971664,0.205611389,0.213796705,0.184285409,0.206599473,0.220230147,0.201418135,0.208545456,0.208693682,0.038495412
strawberry,49,0.097824074,0.226480016,0.239282626,0.208295166,0.218481997,0.232154473,0.204350376,0.200487462,0.199379911,0.182546299,0.007519643
strawberry,50,0.11962963,0.214446797,0.218484372,0.19421114,0.207923939,0.211817016,0.190435179,0.203549994,0.195671404,0.179698244,0.002516332
strawberry,51,0.118009259,0.289001208,0.379706838,0.329047778,0.290960866,0.393374504,0.333824182,0.240604189,0.363413604,0.309833091,0.013623969
strawberry,52,0.163657407,0.21316766,0.328506825,0.292460519,0.210064139,0.331542447,0.290411022,0.210711727,0.349308859,0.299542576,0.004269887
strawberry,53,0.175694444,0.37773258,0.400417191,0.322268224,0.386680271,0.411085919,0.33100999,0.424548279,0.414788055,0.339164313,0.00912141
